"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"242","2022-09-30 17:03:54","2022-09-30 17:05:07",0,100,72,1,"2022-09-30 17:05:07","anonymous","HI",1,1,50,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",72,"","50-59",NA,NA,"","","","","India"
"243","2022-09-30 17:04:12","2022-09-30 17:05:16",0,100,63,1,"2022-09-30 17:05:16","anonymous","HI",1,1,52,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",63,"","50-59",NA,NA,"","","","","India"
"244","2022-09-30 16:56:54","2022-09-30 17:05:28",0,100,514,1,"2022-09-30 17:05:28","anonymous","HI",0.899999976158142,1,19,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,72,28,"1|2",4,0,100,"1|2",4,7,2,5,8,1,"भारतीय","भारत","भारतीय",514,"Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","India"
"245","2022-09-30 16:57:38","2022-09-30 17:05:34",0,100,475,1,"2022-09-30 17:05:34","anonymous","HI",1,1,68,1,1,1,10,10,1,"4|3|2|1|5",47,48,4,1,0,"4|3|2|1|5",2,"4|3|2|1|5",35,29,5,28,3,"4|3|2|1|5",6,37,63,"2|1",3,38,62,"2|1",3,6,2,6,7,1,"भारतीय","भारत","भारतीय",475,"Complete","60+",1,0,"Control","Pass","FL_76","Control","India"
"246","2022-09-30 16:56:19","2022-09-30 17:05:40",0,100,560,1,"2022-09-30 17:05:40","anonymous","HI",0.899999976158142,1,77,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",80,0,0,0,20,"1|2|3|4|5",7,20,80,"1|2",3,30,70,"1|2",2,6,2,5,5,1,"भारतीय","भारत","भारतीय",560,"Complete","60+",1,0,"Control","Pass","FL_76","Control","India"
"247","2022-09-30 16:55:01","2022-09-30 17:05:49",0,100,647,1,"2022-09-30 17:05:49","anonymous","HI",1,1,32,0,1,1,10,10,1,"1|2|3|4|5",36,29,35,0,0,"1|2|3|4|5",1,"1|2|3|4|5",49,40,11,0,0,"1|2|3|4|5",5,56,44,"1|2",2,46,54,"1|2",3,6,2,6,5,1,"भारतीय","भारत","भारतीय",647,"Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","India"
"248","2022-09-30 17:05:22","2022-09-30 17:05:52",0,100,30,1,"2022-09-30 17:05:52","anonymous","HI",1,1,53,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",30,"","50-59",NA,NA,"","","","","India"
"249","2022-09-30 17:04:52","2022-09-30 17:06:02",0,100,69,1,"2022-09-30 17:06:02","anonymous","HI",0.899999976158142,1,55,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",69,"","50-59",NA,NA,"","","","","India"
"250","2022-09-30 17:01:59","2022-09-30 17:06:07",0,100,248,1,"2022-09-30 17:06:07","anonymous","HI",1,1,63,0,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",50,50,0,0,0,"4|3|2|1|5",5,50,50,"2|1",4,70,30,"2|1",3,5,2,5,5,1,"भारतीय","भारत","भारतीय",248,"Complete","60+",1,0,"Control","Pass","FL_76","Control","India"
"251","2022-09-30 17:05:58","2022-09-30 17:06:50",0,100,51,1,"2022-09-30 17:06:50","anonymous","HI",1,1,54,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",51,"","50-59",NA,NA,"","","","","India"
"252","2022-09-30 17:05:18","2022-09-30 17:07:01",0,100,102,1,"2022-09-30 17:07:01","anonymous","HI",1,1,41,0,1,1,10,10,1,"4|3|2|1|5",10,24,37,17,12,"4|3|2|1|5",1,"4|3|2|1|5",41,18,15,16,10,"4|3|2|1|5",7,15,85,"2|1",4,76,24,"2|1",4,7,2,3,10,2,"भारतीय","भारत","भारतीय",102,"Speeder","40-49",0,0,"Intervention","Pass","FL_88","Intervention","India"
"253","2022-09-30 17:05:26","2022-09-30 17:07:04",0,100,97,1,"2022-09-30 17:07:04","anonymous","HI",1,1,52,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",97,"","50-59",NA,NA,"","","","","India"
"254","2022-09-30 17:00:57","2022-09-30 17:07:17",0,100,379,1,"2022-09-30 17:07:18","anonymous","HI",1,1,44,1,1,1,4,9,2,"1|2|3|4|5",11,12,18,29,30,"1|2|3|4|5",3,"1|2|3|4|5",13,28,21,30,8,"1|2|3|4|5",6,44,56,"1|2",3,46,54,"1|2",3,6,2,6,8,1,"भारतीय","भारत","भारतीय",379,"Complete","40-49",0,1,"Intervention","Pass","FL_64","Intervention","India"
"255","2022-09-30 17:06:12","2022-09-30 17:07:27",0,100,75,1,"2022-09-30 17:07:27","anonymous","HI",1,1,52,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",75,"","50-59",NA,NA,"","","","","India"
"256","2022-09-30 17:01:59","2022-09-30 17:07:29",0,100,330,1,"2022-09-30 17:07:30","anonymous","HI",0.899999976158142,1,21,0,1,1,0,0,3,"4|3|2|1|5",0,0,44,56,0,"4|3|2|1|5",4,"4|3|2|1|5",76,24,0,0,0,"4|3|2|1|5",1,38,62,"2|1",1,15,85,"2|1",2,2,2,5,10,1,"भारतीय","भारत","भारतीय",330,"Complete","18-29",0,0,"Control","Pass","FL_88","Control","India"
"257","2022-09-30 17:07:05","2022-09-30 17:07:39",0,100,33,1,"2022-09-30 17:07:39","anonymous","HI",1,1,29,0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",33,"Screenout","18-29",NA,NA,"","","","","India"
"258","2022-09-30 17:07:00","2022-09-30 17:07:49",0,100,48,1,"2022-09-30 17:07:49","anonymous","HI",1,1,51,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",48,"","50-59",NA,NA,"","","","","India"
"259","2022-09-30 17:04:47","2022-09-30 17:07:56",0,100,188,1,"2022-09-30 17:07:56","anonymous","HI",1,1,41,0,1,1,10,9,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",85,15,0,0,0,"1|2|3|4|5",7,32,68,"1|2",3,73,27,"1|2",3,7,2,5,10,2,"भारतीय","भारत","भारतीय",188,"Complete","40-49",1,1,"Intervention","Pass","FL_63","Intervention","India"
"260","2022-09-30 16:56:36","2022-09-30 17:08:14",0,100,697,1,"2022-09-30 17:08:14","anonymous","HI",1,1,66,1,1,1,10,10,2,"1|2|3|4|5",36,37,27,0,0,"1|2|3|4|5",2,"1|2|3|4|5",18,25,25,0,32,"1|2|3|4|5",6,37,63,"1|2",4,75,25,"1|2",4,4,2,3,5,1,"भारतीय","भारत","भारतीय",697,"Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","India"
"261","2022-09-30 17:00:50","2022-09-30 17:08:21",0,100,451,1,"2022-09-30 17:08:22","anonymous","HI",1,1,45,0,1,1,1,1,1,"1|2|3|4|5",80,4,6,2,8,"1|2|3|4|5",1,"1|2|3|4|5",80,6,8,3,3,"1|2|3|4|5",3,51,49,"1|2",3,53,47,"1|2",3,3,2,3,4,1,"भारतीय","भारत","भारतीय",451,"Complete","40-49",0,1,"Control","Pass","FL_64","Control","India"
"262","2022-09-30 17:06:31","2022-09-30 17:08:22",0,100,111,1,"2022-09-30 17:08:22","anonymous","HI",0.899999976158142,1,62,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",111,"","60+",NA,NA,"","","FL_88","","India"
"263","2022-09-30 17:04:17","2022-09-30 17:08:25",0,100,248,1,"2022-09-30 17:08:26","anonymous","HI",1,1,62,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",248,"","60+",NA,NA,"","","FL_76","","India"
"264","2022-09-30 17:02:13","2022-09-30 17:08:38",0,100,385,1,"2022-09-30 17:08:38","anonymous","HI",0.899999976158142,1,63,1,1,1,10,10,1,"4|3|2|1|5",9,56,18,17,0,"4|3|2|1|5",2,"4|3|2|1|5",10,20,25,25,20,"4|3|2|1|5",5,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",385,"","60+",1,1,"Control","","FL_63","Control","India"
"265","2022-09-30 17:00:27","2022-09-30 17:08:42",0,100,495,1,"2022-09-30 17:08:42","anonymous","HI",1,1,61,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",5,"4|3|2|1|5",25,15,15,0,45,"4|3|2|1|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",495,"","60+",NA,NA,"","","FL_88","","India"
"266","2022-09-30 16:59:00","2022-09-30 17:08:57",0,100,596,1,"2022-09-30 17:08:57","anonymous","HI",1,1,39,1,1,1,10,10,1,"1|2|3|4|5",61,13,26,0,0,"1|2|3|4|5",1,"1|2|3|4|5",50,26,24,0,0,"1|2|3|4|5",7,50,50,"1|2",2,48,52,"1|2",3,7,2,6,5,1,"भारतीय","भारत","भारतीय",596,"Complete","30-39",0,1,"Control","Pass","FL_64","Control","India"
"267","2022-09-30 17:03:30","2022-09-30 17:09:05",0,100,334,1,"2022-09-30 17:09:05","anonymous","HI",1,1,61,0,1,1,10,9,1,"1|2|3|4|5",38,24,38,0,0,"1|2|3|4|5",5,"1|2|3|4|5",90,10,0,0,0,"1|2|3|4|5",7,38,62,"1|2",2,48,52,"1|2",3,4,2,5,5,1,"भारतीय","भारत","भारतीय",334,"Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","India"
"268","2022-09-30 17:06:22","2022-09-30 17:09:05",0,100,162,1,"2022-09-30 17:09:06","anonymous","HI",1,1,19,1,1,1,10,10,2,"1|2|3|4|5",86,14,0,0,0,"1|2|3|4|5",3,"1|2|3|4|5",21,52,27,0,0,"1|2|3|4|5",4,74,26,"1|2",2,8,92,"1|2",3,3,2,5,5,1,"भारतीय","भारत","भारतीय",162,"Speeder","18-29",1,0,"Control","Pass","FL_76","Control","India"
"269","2022-09-30 17:06:48","2022-09-30 17:09:06",0,100,138,1,"2022-09-30 17:09:06","anonymous","HI",0.899999976158142,1,18,1,1,1,10,10,5,"4|3|2|1|5",0,0,0,0,100,"4|3|2|1|5",1,"4|3|2|1|5",0,0,90,10,0,"4|3|2|1|5",2,0,100,"2|1",3,0,100,"2|1",3,2,4,NA,NA,NA,"भारतीय","भारत","भारतीय",138,"QualityFail","18-29",0,1,"Intervention","Fail","FL_64","Intervention","India"
"270","2022-09-30 17:03:24","2022-09-30 17:09:27",0,100,363,1,"2022-09-30 17:09:28","anonymous","HI",1,1,40,0,1,1,9,10,1,"1|2|3|4|5",17,12,15,26,30,"1|2|3|4|5",1,"1|2|3|4|5",14,26,21,18,21,"1|2|3|4|5",7,48,52,"1|2",4,53,47,"1|2",4,7,2,6,10,2,"भारतीय","भारत","भारतीय",363,"Complete","40-49",0,0,"Control","Pass","FL_88","Control","India"
"271","2022-09-30 17:03:08","2022-09-30 17:09:29",0,100,381,1,"2022-09-30 17:09:30","anonymous","HI",1,1,49,0,1,1,10,10,1,"1|2|3|4|5",90,10,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",85,15,0,0,0,"1|2|3|4|5",5,56,44,"1|2",3,70,30,"1|2",4,5,2,3,10,1,"भारतीय","भारत","भारतीय",381,"Complete","40-49",1,0,"Control","Pass","FL_76","Control","India"
"272","2022-09-30 17:03:58","2022-09-30 17:09:33",0,100,335,1,"2022-09-30 17:09:33","anonymous","HI",1,1,46,0,1,1,10,10,2,"1|2|3|4|5",28,31,9,13,19,"1|2|3|4|5",1,"1|2|3|4|5",30,20,10,10,30,"1|2|3|4|5",7,0,100,"1|2",4,67,33,"1|2",3,7,2,6,6,1,"भारतीय","भारत","भारतीय",335,"Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","India"
"273","2022-09-30 17:03:53","2022-09-30 17:09:40",0,100,347,1,"2022-09-30 17:09:41","anonymous","HI",NA,1,43,0,1,1,10,10,1,"4|3|2|1|5",7,28,23,17,25,"4|3|2|1|5",3,"4|3|2|1|5",17,22,19,20,22,"4|3|2|1|5",6,77,23,"2|1",3,85,15,"2|1",3,4,2,NA,NA,NA,"भारतीय","भारत","भारतीय",347,"","40-49",0,1,"Control","Pass","FL_64","Control","India"
"274","2022-09-30 17:03:39","2022-09-30 17:09:45",0,100,366,1,"2022-09-30 17:09:45","anonymous","HI",1,1,49,0,1,1,10,10,1,"1|2|3|4|5",70,10,0,0,20,"1|2|3|4|5",1,"1|2|3|4|5",70,5,0,0,25,"1|2|3|4|5",7,30,70,"1|2",4,25,75,"1|2",3,7,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",366,"","40-49",1,0,"Control","","FL_76","Control","India"
"275","2022-09-30 17:09:10","2022-09-30 17:09:56",0,100,45,1,"2022-09-30 17:09:56","anonymous","HI",1,1,41,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",45,"","40-49",NA,NA,"","","","","India"
"276","2022-09-30 17:08:50","2022-09-30 17:09:57",0,100,67,1,"2022-09-30 17:09:57","anonymous","HI",1,1,53,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",67,"","50-59",NA,NA,"","","","","India"
"277","2022-09-30 17:09:22","2022-09-30 17:10:10",0,100,47,1,"2022-09-30 17:10:10","anonymous","HI",1,1,72,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",47,"","60+",NA,NA,"","","","","India"
"278","2022-09-30 17:09:15","2022-09-30 17:10:11",0,100,56,1,"2022-09-30 17:10:11","anonymous","HI",0.899999976158142,1,44,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",56,"","40-49",NA,NA,"","","","","India"
"279","2022-09-30 17:09:47","2022-09-30 17:10:18",0,100,31,1,"2022-09-30 17:10:19","anonymous","HI",1,1,40,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",31,"","40-49",NA,NA,"","","","","India"
"280","2022-09-30 17:04:27","2022-09-30 17:10:26",0,100,359,1,"2022-09-30 17:10:27","anonymous","HI",0.899999976158142,1,31,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",5,70,30,"1|2",1,40,60,"1|2",2,3,2,6,6,1,"भारतीय","भारत","भारतीय",359,"Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","India"
"281","2022-09-30 17:07:40","2022-09-30 17:10:36",0,100,176,1,"2022-09-30 17:10:37","anonymous","HI",1,1,21,1,1,1,10,6,3,"4|3|2|1|5",0,0,22,78,0,"4|3|2|1|5",4,"4|3|2|1|5",0,0,46,54,0,"4|3|2|1|5",1,30,70,"2|1",2,20,80,"2|1",1,2,2,2,2,1,"भारतीय","भारत","भारतीय",176,"Speeder","18-29",0,1,"Intervention","Pass","FL_64","Intervention","India"
"282","2022-09-30 16:52:00","2022-09-30 17:10:51",0,100,1130,1,"2022-09-30 17:10:51","anonymous","HI",1,1,49,1,1,1,10,10,1,"1|2|3|4|5",30,40,10,5,15,"1|2|3|4|5",1,"1|2|3|4|5",42,30,11,13,4,"1|2|3|4|5",7,90,10,"1|2",3,80,20,"1|2",3,5,2,5,5,1,"भारतीय","भारत","भारतीय",1130,"Complete","40-49",1,0,"Control","Pass","FL_76","Control","India"
"283","2022-09-30 16:51:10","2022-09-30 17:10:54",0,100,1184,1,"2022-09-30 17:10:55","anonymous","HI",1,1,51,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",1184,"","50-59",NA,NA,"","","","","India"
"284","2022-09-30 17:10:12","2022-09-30 17:11:07",0,100,55,1,"2022-09-30 17:11:08","anonymous","HI",1,1,53,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",55,"","50-59",NA,NA,"","","","","India"
"285","2022-09-30 17:10:44","2022-09-30 17:11:43",0,100,59,1,"2022-09-30 17:11:44","anonymous","HI",1,1,31,0,1,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",59,"Screenout","30-39",NA,NA,"","","","","India"
"286","2022-09-30 17:11:50","2022-09-30 17:12:10",0,100,19,1,"2022-09-30 17:12:12","anonymous","HI",1,1,59,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",19,"","50-59",NA,NA,"","","","","India"
"287","2022-09-30 17:04:00","2022-09-30 17:12:39",0,100,518,1,"2022-09-30 17:12:39","anonymous","HI",0.899999976158142,1,32,0,1,1,4,10,1,"1|2|3|4|5",48,52,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",39,61,0,0,0,"1|2|3|4|5",3,26,74,"1|2",2,41,59,"1|2",2,3,2,2,2,1,"भारतीय","भारत","भारतीय",518,"Complete","30-39",0,1,"Intervention","Pass","FL_64","Intervention","India"
"288","2022-09-30 17:11:46","2022-09-30 17:12:45",0,100,59,1,"2022-09-30 17:12:45","anonymous","HI",1,1,60,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",59,"","60+",NA,NA,"","","","","India"
"289","2022-09-30 17:09:26","2022-09-30 17:12:46",0,100,200,1,"2022-09-30 17:12:46","anonymous","HI",1,1,26,1,1,1,8,9,2,"4|3|2|1|5",29,13,15,22,21,"4|3|2|1|5",3,"4|3|2|1|5",19,10,22,21,28,"4|3|2|1|5",6,52,48,"2|1",2,54,46,"2|1",4,7,2,6,8,1,"भारतीय","भारत","भारतीय",200,"Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","India"
"290","2022-09-30 17:01:06","2022-09-30 17:13:02",0,100,716,1,"2022-09-30 17:13:02","anonymous","HI",1,1,64,1,1,1,10,10,2,"4|3|2|1|5",9,33,19,31,8,"4|3|2|1|5",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",716,"","60+",NA,NA,"","","FL_76","","India"
"291","2022-09-30 17:09:35","2022-09-30 17:13:12",0,100,217,1,"2022-09-30 17:13:12","anonymous","HI",0.899999976158142,1,42,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",217,"","40-49",NA,NA,"","","","","India"
"292","2022-09-30 17:07:10","2022-09-30 17:13:19",0,100,368,1,"2022-09-30 17:13:19","anonymous","HI",0.899999976158142,1,32,1,1,1,10,10,1,"4|3|2|1|5",30,60,0,10,0,"4|3|2|1|5",4,"4|3|2|1|5",32,19,32,17,0,"4|3|2|1|5",1,0,100,"2|1",1,74,26,"2|1",4,7,2,5,0,2,"भारतीय","भारत","भारतीय",368,"Complete","30-39",1,1,"Control","Pass","FL_63","Control","India"
"293","2022-09-30 17:11:31","2022-09-30 17:13:37",0,100,125,1,"2022-09-30 17:13:37","anonymous","HI",1,1,42,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,100,0,"1|2",1,100,0,"1|2",1,7,2,7,10,1,"भारतीय","भारत","भारतीय",125,"Speeder","40-49",0,1,"Intervention","Pass","FL_64","Intervention","India"
"294","2022-09-30 17:12:58","2022-09-30 17:13:42",0,100,43,1,"2022-09-30 17:13:42","anonymous","HI",1,1,67,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",43,"","60+",NA,NA,"","","","","India"
"295","2022-09-30 17:06:18","2022-09-30 17:13:58",0,100,459,1,"2022-09-30 17:13:58","anonymous","HI",1,1,35,0,1,1,10,10,1,"4|3|2|1|5",70,6,0,1,23,"4|3|2|1|5",1,"4|3|2|1|5",11,70,2,1,16,"4|3|2|1|5",7,22,78,"2|1",3,72,28,"2|1",3,6,2,6,5,1,"भारतीय","भारत","भारतीय",459,"Complete","30-39",1,0,"Control","Pass","FL_76","Control","India"
"296","2022-09-30 17:13:32","2022-09-30 17:14:11",0,100,39,1,"2022-09-30 17:14:12","anonymous","HI",1,1,45,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",39,"","40-49",NA,NA,"","","","","India"
"297","2022-09-30 16:55:55","2022-09-30 17:14:39",0,100,1123,1,"2022-09-30 17:14:39","anonymous","HI",1,1,21,0,1,1,10,9,1,"4|3|2|1|5",39,10,40,0,11,"4|3|2|1|5",1,"4|3|2|1|5",34,10,26,2,28,"4|3|2|1|5",7,53,47,"2|1",3,45,55,"2|1",3,6,2,5,2,1,"भारतीय","भारत","भारतीय",1123,"Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","India"
"298","2022-09-30 17:13:24","2022-09-30 17:14:48",0,100,83,1,"2022-09-30 17:14:48","anonymous","HI",0.899999976158142,1,54,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",83,"","50-59",NA,NA,"","","","","India"
"299","2022-09-30 17:13:47","2022-09-30 17:15:01",0,100,73,1,"2022-09-30 17:15:01","anonymous","HI",0.899999976158142,1,60,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",73,"","60+",NA,NA,"","","","","India"
"300","2022-09-30 17:13:47","2022-09-30 17:15:07",0,100,80,1,"2022-09-30 17:15:08","anonymous","HI",1,1,51,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",80,"","50-59",NA,NA,"","","","","India"
"301","2022-09-30 17:15:01","2022-09-30 17:15:44",0,100,43,1,"2022-09-30 17:15:45","anonymous","HI",1,1,46,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",43,"","40-49",NA,NA,"","","","","India"
"302","2022-09-30 17:12:59","2022-09-30 17:16:04",0,100,184,1,"2022-09-30 17:16:04","anonymous","HI",1,1,43,1,1,1,10,10,1,"1|2|3|4|5",20,30,34,16,0,"1|2|3|4|5",2,"1|2|3|4|5",13,34,36,17,0,"1|2|3|4|5",5,69,31,"1|2",3,68,32,"1|2",2,1,2,5,7,2,"भारतीय","भारत","भारतीय",184,"Complete","40-49",1,1,"Intervention","Pass","FL_63","Intervention","India"
"303","2022-09-30 17:15:33","2022-09-30 17:17:19",0,100,106,1,"2022-09-30 17:17:19","anonymous","HI",1,1,49,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"भारतीय","भारत","भारतीय",106,"","40-49",NA,NA,"","","","","India"
