"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"176","2022-09-30 16:38:16","2022-09-30 16:42:11",0,100,234,1,"2022-09-30 16:42:14","anonymous","ZH-S",0.899999976158142,1,31,0,1,1,4,10,1,"1|2|3|4|5",50,10,10,10,20,"1|2|3|4|5",1,"1|2|3|4|5",10,10,10,10,60,"1|2|3|4|5",3,60,40,"1|2",3,50,50,"1|2",3,6,2,7,5,1,"中国人","中国","中国人",234,"Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","China"
"177","2022-09-30 16:38:31","2022-09-30 16:42:26",0,100,235,1,"2022-09-30 16:42:26","anonymous","ZH-S",NA,1,28,1,1,1,9,10,1,"4|3|2|1|5",90,10,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",75,25,0,0,0,"4|3|2|1|5",5,40,60,"2|1",3,30,70,"2|1",3,6,2,6,5,1,"中国人","中国","中国人",235,"Complete","18-29",1,0,"Control","Pass","FL_76","Control","China"
"178","2022-09-30 16:39:56","2022-09-30 16:42:58",0,100,181,1,"2022-09-30 16:43:00","anonymous","ZH-S",NA,1,27,0,1,1,10,10,1,"1|2|3|4|5",15,34,25,8,18,"1|2|3|4|5",1,"1|2|3|4|5",15,15,17,20,33,"1|2|3|4|5",7,53,47,"1|2",4,50,50,"1|2",4,7,2,5,4,1,"中国人","中国","中国人",181,"Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","China"
"179","2022-09-30 16:03:22","2022-09-30 16:46:48",0,100,2606,1,"2022-09-30 16:46:49","anonymous","ZH-S",NA,1,41,1,1,1,10,10,1,"4|3|2|1|5",67,22,9,2,0,"4|3|2|1|5",1,"4|3|2|1|5",54,28,2,16,0,"4|3|2|1|5",3,69,31,"2|1",4,57,43,"2|1",3,3,2,5,4,1,"中国人","中国","中国人",2606,"Complete","40-49",0,1,"Control","Pass","FL_64","Control","China"
"180","2022-09-30 16:44:12","2022-09-30 16:49:50",0,100,337,1,"2022-09-30 16:49:50","anonymous","ZH-S",NA,1,52,1,1,1,10,10,1,"1|2|3|4|5",90,10,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",70,20,10,0,0,"1|2|3|4|5",7,20,80,"1|2",4,60,40,"1|2",3,7,2,5,8,1,"中国人","中国","中国人",337,"Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","China"
"181","2022-09-30 16:44:43","2022-09-30 16:50:06",0,100,323,1,"2022-09-30 16:50:07","anonymous","ZH-S",NA,1,26,1,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",6,10,90,"2|1",3,45,55,"2|1",3,5,2,5,5,1,"中国人","中国","中国人",323,"Complete","18-29",1,1,"Control","Pass","FL_63","Control","China"
"182","2022-09-30 16:49:47","2022-09-30 16:50:27",0,100,39,1,"2022-09-30 16:50:27","anonymous","ZH-S",NA,1,21,0,1,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",39,"Screenout","18-29",NA,NA,"","","","","China"
"183","2022-09-30 16:42:28","2022-09-30 16:53:23",0,100,655,1,"2022-09-30 16:53:24","anonymous","ZH-S",NA,1,49,0,1,1,10,10,1,"1|2|3|4|5",68,32,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",63,37,0,0,0,"1|2|3|4|5",7,70,30,"1|2",3,70,30,"1|2",4,7,2,5,5,1,"中国人","中国","中国人",655,"Complete","40-49",0,0,"Control","Pass","FL_88","Control","China"
"184","2022-09-30 16:49:11","2022-09-30 16:53:30",0,100,258,1,"2022-09-30 16:53:30","anonymous","ZH-S",NA,1,30,0,1,1,10,10,2,"1|2|3|4|5",13,40,15,32,0,"1|2|3|4|5",2,"1|2|3|4|5",6,5,73,16,0,"1|2|3|4|5",2,87,13,"1|2",2,85,15,"1|2",1,6,2,5,1,1,"中国人","中国","中国人",258,"Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","China"
"185","2022-09-30 16:40:51","2022-09-30 16:53:45",0,100,774,1,"2022-09-30 16:53:46","anonymous","ZH-S",NA,1,35,0,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",1,"4|3|2|1|5",52,30,5,3,10,"4|3|2|1|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",774,"","30-39",NA,NA,"","","FL_64","","China"
"186","2022-09-30 16:53:51","2022-09-30 16:56:14",0,100,142,1,"2022-09-30 16:56:15","anonymous","ZH-S",NA,1,49,0,1,1,10,10,1,"4|3|2|1|5",67,25,8,0,0,"4|3|2|1|5",1,"4|3|2|1|5",53,36,11,0,0,"4|3|2|1|5",7,27,73,"2|1",4,26,74,"2|1",4,7,2,5,5,1,"中国人","中国","中国人",142,"Speeder","40-49",1,1,"Intervention","Pass","FL_63","Intervention","China"
"187","2022-09-30 16:48:14","2022-09-30 16:56:25",0,100,491,1,"2022-09-30 16:56:25","anonymous","ZH-S",NA,1,52,1,1,1,10,10,1,"4|3|2|1|5",53,26,8,5,8,"4|3|2|1|5",2,"4|3|2|1|5",31,42,9,8,10,"4|3|2|1|5",7,17,83,"2|1",4,18,82,"2|1",3,7,2,5,4,1,"中国人","中国","中国人",491,"Complete","50-59",0,1,"Control","Pass","FL_64","Control","China"
"188","2022-09-30 16:43:27","2022-09-30 16:57:34",0,100,846,1,"2022-09-30 16:57:34","anonymous","ZH-S",NA,1,58,0,1,1,10,10,1,"4|3|2|1|5",10,30,20,20,20,"4|3|2|1|5",1,"4|3|2|1|5",15,30,15,20,20,"4|3|2|1|5",7,50,50,"2|1",4,43,57,"2|1",3,7,2,5,8,1,"中国人","中国","中国人",846,"Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","China"
"189","2022-09-30 17:02:42","2022-09-30 17:03:01",0,100,19,1,"2022-09-30 17:03:01","anonymous","ZH-S",0.899999976158142,1,37,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",19,"","30-39",NA,NA,"","","","","China"
"190","2022-09-30 17:00:31","2022-09-30 17:03:57",0,100,205,1,"2022-09-30 17:03:57","anonymous","ZH-S",NA,1,22,0,1,1,10,10,1,"4|3|2|1|5",37,17,33,7,6,"4|3|2|1|5",1,"4|3|2|1|5",67,0,0,0,33,"4|3|2|1|5",7,16,84,"2|1",3,37,63,"2|1",3,6,2,5,8,1,"中国人","中国","中国人",205,"Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","China"
"191","2022-09-30 16:57:56","2022-09-30 17:04:05",0,100,368,1,"2022-09-30 17:04:05","anonymous","ZH-S",NA,1,19,1,1,1,10,10,1,"4|3|2|1|5",20,20,20,20,20,"4|3|2|1|5",1,"4|3|2|1|5",44,10,8,7,31,"4|3|2|1|5",5,34,66,"2|1",3,27,73,"2|1",1,6,2,5,5,2,"中国人","中国","中国人",368,"Complete","18-29",1,0,"Control","Pass","FL_76","Control","China"
"192","2022-09-30 16:34:38","2022-09-30 17:04:48",0,100,1809,1,"2022-09-30 17:04:49","anonymous","ZH-S",NA,1,24,1,1,1,10,10,1,"4|3|2|1|5",81,7,5,7,0,"4|3|2|1|5",1,"4|3|2|1|5",62,15,8,15,0,"4|3|2|1|5",5,40,60,"2|1",3,40,60,"2|1",2,5,2,5,5,1,"中国人","中国","中国人",1809,"Complete","18-29",1,0,"Control","Pass","FL_76","Control","China"
"193","2022-09-30 16:57:01","2022-09-30 17:07:40",0,100,639,1,"2022-09-30 17:07:40","anonymous","ZH-S",NA,1,47,1,1,1,10,10,1,"1|2|3|4|5",36,11,24,29,0,"1|2|3|4|5",1,"1|2|3|4|5",21,41,18,20,0,"1|2|3|4|5",7,71,29,"1|2",3,24,76,"1|2",3,7,2,5,5,2,"中国人","中国","中国人",639,"Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","China"
"194","2022-09-30 17:07:53","2022-09-30 17:11:46",0,100,232,1,"2022-09-30 17:11:46","anonymous","ZH-S",NA,1,26,0,1,1,10,10,1,"4|3|2|1|5",50,30,20,0,0,"4|3|2|1|5",1,"4|3|2|1|5",65,20,10,5,0,"4|3|2|1|5",7,40,60,"2|1",4,27,73,"2|1",3,7,2,6,6,1,"中国人","中国","中国人",232,"Complete","18-29",0,0,"Control","Pass","FL_88","Control","China"
"195","2022-09-30 17:09:01","2022-09-30 17:12:20",0,100,199,1,"2022-09-30 17:12:21","anonymous","ZH-S",NA,1,32,1,1,1,10,9,2,"1|2|3|4|5",67,20,9,4,0,"1|2|3|4|5",1,"1|2|3|4|5",41,30,6,23,0,"1|2|3|4|5",5,71,29,"1|2",2,32,68,"1|2",2,5,2,6,5,1,"中国人","中国","中国人",199,"Complete","30-39",1,1,"Control","Pass","FL_63","Control","China"
"196","2022-09-30 17:12:07","2022-09-30 17:12:33",0,100,26,1,"2022-09-30 17:12:34","anonymous","ZH-S",NA,1,40,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",26,"","40-49",NA,NA,"","","","","China"
"197","2022-09-30 17:12:08","2022-09-30 17:12:39",0,100,30,1,"2022-09-30 17:12:39","anonymous","ZH-S",NA,1,33,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",30,"","30-39",NA,NA,"","","","","China"
"198","2022-09-30 17:15:40","2022-09-30 17:16:15",0,100,34,1,"2022-09-30 17:16:15","anonymous","ZH-S",NA,1,40,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",34,"","40-49",NA,NA,"","","","","China"
"199","2022-09-30 17:19:23","2022-09-30 17:20:04",0,100,41,1,"2022-09-30 17:20:05","anonymous","ZH-S",NA,1,34,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",41,"","30-39",NA,NA,"","","","","China"
"200","2022-09-30 17:19:15","2022-09-30 17:21:07",0,100,111,1,"2022-09-30 17:21:08","anonymous","ZH-S",NA,1,39,1,1,1,10,10,1,"1|2|3|4|5",62,38,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",41,59,0,0,0,"1|2|3|4|5",6,33,67,"1|2",4,33,67,"1|2",4,6,2,6,2,1,"中国人","中国","中国人",111,"Speeder","30-39",1,0,"Intervention","Pass","FL_76","Intervention","China"
"201","2022-09-30 17:21:51","2022-09-30 17:26:56",0,100,304,1,"2022-09-30 17:26:56","anonymous","ZH-S",NA,1,30,1,1,1,10,10,1,"1|2|3|4|5",50,30,10,10,0,"1|2|3|4|5",1,"1|2|3|4|5",50,30,10,10,0,"1|2|3|4|5",3,50,50,"1|2",3,50,50,"1|2",2,5,2,5,5,1,"中国人","中国","中国人",304,"Complete","30-39",0,1,"Intervention","Pass","FL_64","Intervention","China"
"202","2022-09-30 17:30:32","2022-09-30 17:31:01",0,100,28,1,"2022-09-30 17:31:01","anonymous","ZH-S",NA,1,36,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",28,"","30-39",NA,NA,"","","","","China"
"203","2022-09-30 17:28:30","2022-09-30 17:36:02",0,100,452,1,"2022-09-30 17:36:02","anonymous","ZH-S",NA,1,33,1,1,1,6,0,2,"1|2|3|4|5",10,20,70,0,0,"1|2|3|4|5",2,"1|2|3|4|5",10,20,70,0,0,"1|2|3|4|5",6,80,20,"1|2",3,80,20,"1|2",3,2,2,5,10,1,"中国人","中国","中国人",452,"Complete","30-39",0,0,"Control","Pass","FL_88","Control","China"
"204","2022-09-30 17:37:58","2022-09-30 17:38:39",0,100,40,1,"2022-09-30 17:38:39","anonymous","ZH-S",NA,1,45,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",40,"","40-49",NA,NA,"","","","","China"
"205","2022-09-30 17:40:32","2022-09-30 17:44:02",0,100,210,1,"2022-09-30 17:44:03","anonymous","ZH-S",NA,1,52,0,1,1,5,5,1,"4|3|2|1|5",79,0,0,0,21,"4|3|2|1|5",1,"4|3|2|1|5",71,0,0,0,29,"4|3|2|1|5",5,57,43,"2|1",4,0,100,"2|1",4,5,2,6,5,1,"中国人","中国","中国人",210,"Complete","50-59",1,1,"Control","Pass","FL_63","Control","China"
"206","2022-09-30 17:36:34","2022-09-30 17:44:11",0,100,456,1,"2022-09-30 17:44:11","anonymous","ZH-S",NA,1,20,0,1,1,10,10,2,"4|3|2|1|5",41,49,2,2,6,"4|3|2|1|5",1,"4|3|2|1|5",39,37,5,13,6,"4|3|2|1|5",6,60,40,"2|1",4,44,56,"2|1",3,7,2,5,2,1,"中国人","中国","中国人",456,"Complete","18-29",0,1,"Control","Pass","FL_64","Control","China"
"207","2022-09-30 17:33:34","2022-09-30 17:45:12",0,100,698,1,"2022-09-30 17:45:12","anonymous","ZH-S",NA,1,43,0,1,1,10,10,2,"1|2|3|4|5",10,50,5,5,30,"1|2|3|4|5",2,"1|2|3|4|5",15,35,10,10,30,"1|2|3|4|5",3,35,65,"1|2",3,30,70,"1|2",3,5,2,5,5,1,"中国人","中国","中国人",698,"Complete","40-49",1,1,"Intervention","Pass","FL_63","Intervention","China"
"208","2022-09-30 17:42:47","2022-09-30 17:50:03",0,100,436,1,"2022-09-30 17:50:03","anonymous","ZH-S",0.899999976158142,1,22,0,1,1,10,10,1,"1|2|3|4|5",83,17,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",3,12,88,"1|2",3,50,50,"1|2",2,4,2,5,5,1,"中国人","中国","中国人",436,"Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","China"
"209","2022-09-30 17:48:09","2022-09-30 17:51:03",0,100,173,1,"2022-09-30 17:51:04","anonymous","ZH-S",NA,1,41,0,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,0,100,"2|1",4,0,100,"2|1",4,7,2,5,5,1,"中国人","中国","中国人",173,"Speeder","40-49",1,0,"Control","Pass","FL_76","Control","China"
"210","2022-09-30 17:39:18","2022-09-30 17:54:14",0,100,895,1,"2022-09-30 17:54:14","anonymous","ZH-S",NA,1,30,1,1,1,10,10,1,"4|3|2|1|5",20,80,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",70,30,0,0,0,"4|3|2|1|5",7,30,70,"2|1",4,40,60,"2|1",4,7,2,5,5,1,"中国人","中国","中国人",895,"Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","China"
"211","2022-09-30 17:51:15","2022-09-30 17:54:23",0,100,188,1,"2022-09-30 17:54:24","anonymous","ZH-S",NA,1,30,1,1,1,10,10,1,"4|3|2|1|5",65,12,11,12,0,"4|3|2|1|5",1,"4|3|2|1|5",59,5,24,12,0,"4|3|2|1|5",5,40,60,"2|1",3,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",188,"","30-39",0,1,"Control","","FL_64","Control","China"
"212","2022-09-30 17:44:42","2022-09-30 17:54:47",0,100,604,1,"2022-09-30 17:54:47","anonymous","ZH-S",NA,1,27,0,1,1,10,10,2,"4|3|2|1|5",20,20,10,30,20,"4|3|2|1|5",2,"4|3|2|1|5",20,25,15,20,20,"4|3|2|1|5",7,20,80,"2|1",4,35,65,"2|1",4,7,2,5,5,1,"中国人","中国","中国人",604,"Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","China"
"213","2022-09-30 17:55:50","2022-09-30 17:56:20",0,100,30,1,"2022-09-30 17:56:21","anonymous","ZH-S",NA,1,44,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",30,"","40-49",NA,NA,"","","","","China"
"214","2022-09-30 17:56:55","2022-09-30 17:57:27",0,100,31,1,"2022-09-30 17:57:27","anonymous","ZH-S",NA,1,40,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",31,"","40-49",NA,NA,"","","","","China"
"215","2022-09-30 17:56:07","2022-09-30 18:03:55",0,100,468,1,"2022-09-30 18:03:56","anonymous","ZH-S",NA,1,18,0,1,1,10,10,1,"1|2|3|4|5",78,22,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",20,80,0,0,0,"1|2|3|4|5",7,35,65,"1|2",4,50,50,"1|2",3,7,2,5,5,1,"中国人","中国","中国人",468,"Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","China"
"216","2022-09-30 18:06:40","2022-09-30 18:07:30",0,100,49,1,"2022-09-30 18:07:30","anonymous","ZH-S",NA,1,31,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",49,"","30-39",NA,NA,"","","","","China"
"217","2022-09-30 18:09:00","2022-09-30 18:11:50",0,100,169,1,"2022-09-30 18:11:50","anonymous","ZH-S",NA,1,20,0,1,1,0,10,1,"1|2|3|4|5",95,5,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,0,100,"1|2",4,63,37,"1|2",2,7,2,5,10,1,"中国人","中国","中国人",169,"Speeder","18-29",1,1,"Control","Pass","FL_63","Control","China"
"218","2022-09-30 18:09:27","2022-09-30 18:16:53",0,100,445,1,"2022-09-30 18:16:53","anonymous","ZH-S",NA,1,41,0,1,1,10,10,1,"1|2|3|4|5",85,10,1,0,4,"1|2|3|4|5",1,"1|2|3|4|5",80,15,0,2,3,"1|2|3|4|5",4,20,80,"1|2",3,45,55,"1|2",2,99,2,5,5,1,"中国人","中国","中国人",445,"Complete","40-49",1,0,"Control","Pass","FL_76","Control","China"
"219","2022-09-30 18:31:54","2022-09-30 18:32:18",0,100,23,1,"2022-09-30 18:32:18","anonymous","ZH-S",0.899999976158142,1,34,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",23,"","30-39",NA,NA,"","","","","China"
"220","2022-09-30 18:38:50","2022-09-30 18:42:59",0,100,248,1,"2022-09-30 18:42:59","anonymous","ZH-S",NA,1,40,0,1,1,10,9,1,"4|3|2|1|5",62,16,0,0,22,"4|3|2|1|5",1,"4|3|2|1|5",71,20,0,0,9,"4|3|2|1|5",7,7,93,"2|1",4,44,56,"2|1",4,6,2,5,5,1,"中国人","中国","中国人",248,"Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","China"
"221","2022-09-30 18:50:11","2022-09-30 18:51:07",0,100,56,1,"2022-09-30 18:51:07","anonymous","ZH-S",NA,1,39,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",56,"","30-39",NA,NA,"","","","","China"
"222","2022-09-30 18:58:11","2022-09-30 18:58:41",0,100,29,1,"2022-09-30 18:58:41","anonymous","ZH-S",NA,1,32,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",29,"","30-39",NA,NA,"","","","","China"
"223","2022-09-30 19:01:37","2022-09-30 19:02:16",0,100,38,1,"2022-09-30 19:02:16","anonymous","ZH-S",NA,1,39,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",38,"","30-39",NA,NA,"","","","","China"
"224","2022-09-30 18:55:54","2022-09-30 19:11:27",0,100,932,1,"2022-09-30 19:11:28","anonymous","ZH-S",NA,1,53,1,1,1,10,10,2,"1|2|3|4|5",59,41,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",60,10,0,23,7,"1|2|3|4|5",5,6,94,"1|2",3,35,65,"1|2",3,999,2,5,5,1,"中国人","中国","中国人",932,"Complete","50-59",0,1,"Control","Pass","FL_64","Control","China"
"225","2022-09-30 19:09:01","2022-09-30 19:11:28",0,100,147,1,"2022-09-30 19:11:28","anonymous","ZH-S",NA,1,20,0,1,1,10,10,1,"4|3|2|1|5",84,0,0,0,16,"4|3|2|1|5",2,"4|3|2|1|5",34,39,15,0,12,"4|3|2|1|5",7,46,54,"2|1",3,37,63,"2|1",3,7,2,5,3,1,"中国人","中国","中国人",147,"Speeder","18-29",1,0,"Intervention","Pass","FL_76","Intervention","China"
"226","2022-09-30 19:21:46","2022-09-30 19:29:23",0,100,457,1,"2022-09-30 19:29:24","anonymous","ZH-S",NA,1,20,0,1,1,10,10,1,"4|3|2|1|5",30,45,15,0,10,"4|3|2|1|5",1,"4|3|2|1|5",14,50,17,10,9,"4|3|2|1|5",5,34,66,"2|1",3,33,67,"2|1",3,5,2,5,5,2,"中国人","中国","中国人",457,"Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","China"
"227","2022-09-30 19:44:33","2022-09-30 19:44:57",0,100,24,1,"2022-09-30 19:44:58","anonymous","ZH-S",0.899999976158142,1,36,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",24,"","30-39",NA,NA,"","","","","China"
"228","2022-09-30 20:59:22","2022-09-30 21:03:19",0,100,236,1,"2022-09-30 21:03:19","anonymous","ZH-S",NA,1,44,0,1,1,10,6,1,"1|2|3|4|5",27,32,32,9,0,"1|2|3|4|5",1,"1|2|3|4|5",29,36,22,13,0,"1|2|3|4|5",5,50,50,"1|2",3,39,61,"1|2",2,3,2,5,5,1,"中国人","中国","中国人",236,"Complete","40-49",0,0,"Control","Pass","FL_88","Control","China"
"229","2022-09-30 21:08:21","2022-09-30 21:11:39",0,100,198,1,"2022-09-30 21:11:40","anonymous","ZH-S",NA,1,27,1,1,1,8,8,2,"4|3|2|1|5",8,21,33,38,0,"4|3|2|1|5",1,"4|3|2|1|5",20,16,11,13,40,"4|3|2|1|5",4,89,11,"2|1",4,59,41,"2|1",4,6,2,5,5,1,"中国人","中国","中国人",198,"Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","China"
"230","2022-09-30 21:33:50","2022-09-30 21:35:08",0,100,78,1,"2022-09-30 21:35:09","anonymous","ZH-S",NA,1,36,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",78,"","30-39",NA,NA,"","","","","China"
"231","2022-09-30 21:46:57","2022-09-30 21:50:51",0,100,233,1,"2022-09-30 21:50:51","anonymous","ZH-S",NA,1,22,1,1,1,10,10,1,"4|3|2|1|5",41,15,16,11,17,"4|3|2|1|5",1,"4|3|2|1|5",53,18,16,11,2,"4|3|2|1|5",7,38,62,"2|1",4,47,53,"2|1",3,6,2,5,5,1,"中国人","中国","中国人",233,"Complete","18-29",1,1,"Control","Pass","FL_63","Control","China"
"232","2022-09-30 21:50:36","2022-09-30 21:51:15",0,100,38,1,"2022-09-30 21:51:15","anonymous","ZH-S",NA,1,43,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",38,"","40-49",NA,NA,"","","","","China"
"233","2022-09-30 22:54:54","2022-09-30 23:14:47",0,100,1192,1,"2022-09-30 23:14:47","anonymous","ZH-S",NA,1,44,0,1,1,10,10,1,"4|3|2|1|5",50,50,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,0,100,"2|1",4,20,80,"2|1",4,7,2,5,4,1,"中国人","中国","中国人",1192,"Complete","40-49",0,0,"Control","Pass","FL_88","Control","China"
"234","2022-09-30 23:28:08","2022-09-30 23:41:45",0,100,817,1,"2022-09-30 23:41:46","anonymous","ZH-S",NA,1,57,1,1,1,10,10,2,"4|3|2|1|5",10,30,50,0,10,"4|3|2|1|5",2,"4|3|2|1|5",10,50,30,0,10,"4|3|2|1|5",4,40,60,"2|1",3,65,35,"2|1",2,7,2,5,5,1,"中国人","中国","中国人",817,"Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","China"
"235","2022-09-30 23:55:07","2022-10-01 00:02:11",0,100,423,1,"2022-10-01 00:02:12","anonymous","ZH-S",NA,1,49,0,1,1,10,10,2,"4|3|2|1|5",17,80,2,0,1,"4|3|2|1|5",2,"4|3|2|1|5",3,90,2,1,4,"4|3|2|1|5",5,35,65,"2|1",3,55,45,"2|1",3,6,2,5,5,1,"中国人","中国","中国人",423,"Complete","40-49",0,1,"Intervention","Pass","FL_64","Intervention","China"
"236","2022-10-01 00:01:09","2022-10-01 00:03:43",0,100,154,1,"2022-10-01 00:03:43","anonymous","ZH-S",NA,1,40,0,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"中国人","中国","中国人",154,"","40-49",NA,NA,"","","FL_76","","China"
