StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,Age,Sex,Citizenship,Residency,National_Identity_1,National_Identity_2,OwnCCBeliefs,OwnCCBeliefs_DO,OtherCCBeliefs_1,OtherCCBeliefs_2,OtherCCBeliefs_3,OtherCCBeliefs_4,OtherCCBeliefs_5,OtherCCBeliefs_DO,OwnBLBeliefs,OwnBLBeliefs_DO,OtherBLBeliefs_1,OtherBLBeliefs_2,OtherBLBeliefs_3,OtherBLBeliefs_4,OtherBLBeliefs_5,OtherBLBeliefs_DO,timer_control_First Click,timer_control_Last Click,timer_control_Page Submit,timer_control_Click Count,timer_intervention_First Click,timer_intervention_Last Click,timer_intervention_Page Submit,timer_intervention_Click Count,Updated_Beliefs_6,Updated_Beliefs_DO,Confidence_4,Discuss,Expectation_Changes_1,Expectation_Changes_2,Expectation_Changes_DO,Changes,Expectation_Support_1,Expectation_Support_2,Expectation_Support_DO,Support,Efficacy,Comprehension,attention,Education,PoliticalOrientation,Urbanicity,response_id,assignment_id,besample_id,completion_code,Nationality_singular,Country,Nationality_plural,Q_TotalDuration,screenout,Age_Cat,randomizer_CCfirst,randomizer_ownfirst,Condition,Comprehension,Response Type,FL_11_DO,FL_54_DO
1/30/2024 19:30,1/30/2024 19:38,0,100,503,1,1/30/2024 19:39,R_5vZXXTWCUu2ZaFc,anonymous,PT-BR,1,1,38,0,1,1,10,10,1,1|2|3|4|5,30,20,25,25,0,1|2|3|4|5,1,1|2|3|4|5,20,20,30,30,0,1|2|3|4|5,,,,,0,0,42.953,0,40,6,80,2,70,30,1|2,2,80,20,1|2,3,6,2,88,6,2,1,828,00028c7de5--65b94043624e2207908dcf63,4711,3900708,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,503,,30-39,0,0,Intervention,Pass,Complete,FL_88,Intervention
1/30/2024 19:30,1/30/2024 19:39,0,100,515,1,1/30/2024 19:39,R_5MmUQRusZ6IIEYU,anonymous,PT-BR,1,1,43,1,1,1,9,8,3,1|2|3|4|5,33,29,27,3,8,1|2|3|4|5,2,1|2|3|4|5,14,21,27,12,26,1|2|3|4|5,0,0,6.382,0,,,,,68,6,78,1,60,40,1|2,1,58,42,1|2,1,999,2,,5,7,1,814,00028c7de5--65b94043e616c910ab0c8a3b,4711,3834754,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,515,,40-49,1,0,Control,Pass,Complete,FL_76,Control
1/30/2024 19:32,1/30/2024 19:39,0,100,437,1,1/30/2024 19:39,R_7OkRepYCNq9WvLC,anonymous,PT-BR,0.899999976,1,30,0,1,1,10,10,1,1|2|3|4|5,70,25,5,0,0,1|2|3|4|5,1,1|2|3|4|5,100,0,0,0,0,1|2|3|4|5,0,0,6.439,0,,,,,25,6,50,6,80,20,1|2,3,70,30,1|2,3,6,2,,5,0,1,798,00028c7de5--65b9408fff572007eaaed6f0,4711,3759378,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,437,,30-39,0,0,Control,Pass,Complete,FL_88,Control
1/30/2024 19:29,1/30/2024 19:42,0,100,776,1,1/30/2024 19:42,R_6EXKXj4Ti0NZbln,anonymous,PT-BR,0.899999976,1,34,1,1,1,10,9,5,4|3|2|1|5,0,0,0,0,100,4|3|2|1|5,2,4|3|2|1|5,0,0,0,0,100,4|3|2|1|5,,,,,22.683,22.683,24.797,1,80,6,76,5,50,50,2|1,2,50,50,2|1,2,5,2,80,5,9,1,778,00028c7de5--65b94008e616c910ab0c7fee,4711,3665158,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,776,,30-39,0,1,Intervention,Pass,Complete,FL_64,Intervention
1/30/2024 19:32,1/30/2024 19:42,0,100,578,1,1/30/2024 19:42,R_7q51HBjfZXmYZLy,anonymous,PT-BR,1,1,26,0,1,1,10,10,1,1|2|3|4|5,100,0,0,0,0,1|2|3|4|5,1,1|2|3|4|5,100,0,0,0,0,1|2|3|4|5,,,,,23.075,23.075,27.751,1,33,6,81,7,70,30,1|2,3,30,70,1|2,4,7,2,88,3,2,1,819,00028c7de5--65b94085f47be14ddc5ab1be,4711,3858309,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,578,,18-29,1,0,Intervention,Pass,Complete,FL_76,Intervention
1/30/2024 19:31,1/30/2024 19:43,0,100,701,1,1/30/2024 19:43,R_1GpqOapHgHpP3mH,anonymous,PT-BR,1,1,28,0,1,1,10,8,1,4|3|2|1|5,50,23,10,15,2,4|3|2|1|5,2,4|3|2|1|5,30,40,15,10,5,4|3|2|1|5,,,,,0,0,63.679,0,88,6,90,2,28,72,2|1,3,33,67,2|1,3,5,2,88,4,6,1,841,00028c7de5--65b94066f47be14ddc5aabea,4711,3961951,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,701,,18-29,1,1,Intervention,Pass,Complete,FL_63,Intervention
1/30/2024 19:32,1/30/2024 19:44,0,100,701,1,1/30/2024 19:44,R_3fOvYzuQzz5qSas,anonymous,PT-BR,0.899999976,1,51,0,1,1,1,5,1,1|2|3|4|5,70,25,0,0,5,1|2|3|4|5,1,1|2|3|4|5,80,20,0,0,0,1|2|3|4|5,0,0,15.214,0,,,,,0,6,100,7,30,70,1|2,3,0,100,1|2,4,7,2,,5,5,1,806,00028c7de5--65b940aeff572007eaaedd4e,4711,3797066,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,701,,50-59,1,0,Control,Pass,Complete,FL_76,Control
1/30/2024 19:34,1/30/2024 19:50,0,100,930,1,1/30/2024 19:50,R_5mk0q0IzXAMjtLN,anonymous,PT-BR,1,1,37,0,1,1,10,10,1,1|2|3|4|5,53,47,0,0,0,1|2|3|4|5,1,1|2|3|4|5,52,30,18,0,0,1|2|3|4|5,,,,,0,0,32.804,0,90,6,100,7,40,60,1|2,3,47,53,1|2,4,7,2,100,3,10,1,842,00028c7de5--65b940fdff572007eaaeed61,4711,3966662,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,930,,30-39,0,0,Intervention,Pass,Complete,FL_88,Intervention
1/30/2024 19:30,1/30/2024 19:51,0,100,1255,1,1/30/2024 19:51,R_5MsUBJDHSw0wGo1,anonymous,PT-BR,0.899999976,1,35,0,1,1,10,10,1,1|2|3|4|5,17,23,33,17,10,1|2|3|4|5,1,1|2|3|4|5,19,17,26,26,12,1|2|3|4|5,0,0,14.374,0,,,,,41,6,81,4,74,26,1|2,3,65,35,1|2,3,7,2,,6,5,1,830,00028c7de5--65b9402ce616c910ab0c8609,4711,3910130,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,1255,,30-39,0,1,Control,Pass,Complete,FL_64,Control
1/30/2024 19:33,1/30/2024 19:51,0,100,1037,1,1/30/2024 19:51,R_7hWQoBSJsOwBnSi,anonymous,PT-BR,1,1,37,0,1,1,10,7,1,1|2|3|4|5,60,21,11,5,3,1|2|3|4|5,1,1|2|3|4|5,55,24,11,10,0,1|2|3|4|5,,,,,15.184,40.936,41.733,4,90,6,95,7,50,50,1|2,4,20,80,1|2,4,7,2,88,5,5,1,783,00028c7de5--65b940d0624e2207908dea9f,4711,3688713,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,1037,,30-39,1,1,Intervention,Pass,Complete,FL_63,Intervention
2/5/2024 23:06,2/5/2024 23:11,0,100,307,1,2/5/2024 23:11,R_6pu5ZhtZuKfW27l,anonymous,PT-BR,1,1,26,0,1,1,10,10,1,1|2|3|4|5,93,7,0,0,0,1|2|3|4|5,1,1|2|3|4|5,82,18,0,0,0,1|2|3|4|5,0,0,7.3,0,,,,,100,6,100,5,25,75,1|2,3,50,50,1|2,4,5,2,,5,2,1,777,00028cbe3f--65c15bcfa9897f5237411059,4711,3660447,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,307,,18-29,0,1,Control,Pass,Complete,FL_64,Control
2/5/2024 23:14,2/5/2024 23:19,0,100,332,1,2/5/2024 23:19,R_6JrWAfKfdYn6OTW,anonymous,PT-BR,0.699999988,1,25,0,1,1,10,7,1,4|3|2|1|5,75,25,0,0,0,4|3|2|1|5,1,4|3|2|1|5,25,75,0,0,0,4|3|2|1|5,1.443,1.443,2.536,1,,,,,50,6,0,5,70,30,2|1,2,50,50,2|1,3,5,2,,5,2,1,788,00028cbe3f--65c15db98b4e4c080e6b9a07,4711,3712268,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,332,,18-29,1,0,Control,Pass,Complete,FL_76,Control
2/5/2024 23:21,2/5/2024 23:28,0,100,468,1,2/5/2024 23:28,R_17QQO8n4IpE5pN7,anonymous,PT-BR,1,1,26,0,1,1,10,10,1,4|3|2|1|5,63,20,17,0,0,4|3|2|1|5,2,4|3|2|1|5,28,45,17,10,0,4|3|2|1|5,,,,,14.066,27.776,28.402,5,83,6,100,5,35,65,2|1,4,0,100,2|1,4,6,2,88,5,0,1,783,00028cbe3f--65c15f4e8b4e4c080e6bb3a6,4711,3688713,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,468,,18-29,1,1,Intervention,Pass,Complete,FL_63,Intervention
2/5/2024 23:31,2/5/2024 23:35,0,100,233,1,2/5/2024 23:35,R_6q9inz8K6m5RCZm,anonymous,PT-BR,0.899999976,1,25,0,1,1,10,10,1,1|2|3|4|5,100,0,0,0,0,1|2|3|4|5,1,1|2|3|4|5,100,0,0,0,0,1|2|3|4|5,,,,,0,0,46.31,0,100,6,100,7,80,20,1|2,4,0,100,1|2,4,7,2,88,4,6,1,787,00028cbe3f--65c161a55287a57a8f1475d4,4711,3707557,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,233,,18-29,0,0,Intervention,Pass,Complete,FL_88,Intervention
2/5/2024 23:57,2/6/2024 0:03,0,100,339,1,2/6/2024 0:03,R_6HzXWIR8lQMVV6N,anonymous,PT-BR,0.699999988,1,18,0,1,1,10,10,4,1|2|3|4|5,29,19,25,27,0,1|2|3|4|5,2,1|2|3|4|5,25,34,31,10,0,1|2|3|4|5,0,0,4.81,0,,,,,52,6,71,6,60,40,1|2,3,39,61,1|2,2,4,2,,3,6,1,780,00028cbe3f--65c162505287a57a8f147fa8,4711,3674580,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,339,,18-29,1,1,Control,Pass,Complete,FL_63,Control
2/5/2024 23:56,2/6/2024 0:05,0,100,537,1,2/6/2024 0:05,R_51ngrpPEHcHYhTK,anonymous,PT-BR,1,1,26,0,1,1,10,10,2,4|3|2|1|5,26,44,30,0,0,4|3|2|1|5,2,4|3|2|1|5,6,62,32,0,0,4|3|2|1|5,,,,,19.82,25.371,35.955,3,73,6,83,5,0,100,2|1,4,0,100,2|1,3,7,2,70,5,5,1,782,00028cbe3f--65c1674c4e66d562a15ac311,4711,3684002,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,537,,18-29,1,0,Intervention,Pass,Complete,FL_76,Intervention
2/6/2024 0:34,2/6/2024 1:05,0,100,1854,1,2/6/2024 1:05,R_6r39Op0Nxd5mUKx,anonymous,PT-BR,1,1,26,0,1,1,10,10,2,4|3|2|1|5,0,100,0,0,0,4|3|2|1|5,2,4|3|2|1|5,2,65,33,0,0,4|3|2|1|5,3.646,4.194,6.101,2,,,,,100,6,100,7,0,100,2|1,4,0,100,2|1,3,7,2,,5,5,1,782,00028cbe3f--65c1674c4e66d562a15ac311,4711,3684002,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,1854,,18-29,0,0,Control,Pass,Complete,FL_88,Control
2/6/2024 1:06,2/6/2024 1:08,0,100,129,1,2/6/2024 1:08,R_52ReMaQT8EVEPZn,anonymous,PT-BR,1,1,26,0,1,1,10,10,2,4|3|2|1|5,0,100,0,0,0,4|3|2|1|5,2,4|3|2|1|5,0,100,0,0,0,4|3|2|1|5,0,0,1.462,0,,,,,100,6,100,7,0,100,2|1,4,0,100,2|1,4,7,2,,5,5,1,781,00028cbe3f--65c178124e66d562a15bd220,4711,3679291,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,129,speeder,18-29,0,1,Control,Pass,Complete,FL_64,Control
2/6/2024 1:43,2/6/2024 1:51,0,100,446,1,2/6/2024 1:51,R_7wAlz9QsUuhX7JN,anonymous,PT-BR,0.899999976,1,25,0,1,1,10,10,1,1|2|3|4|5,20,20,20,10,30,1|2|3|4|5,1,1|2|3|4|5,20,20,20,20,20,1|2|3|4|5,,,,,0,0,13.396,0,60,6,60,7,80,20,1|2,3,70,30,1|2,3,4,2,88,5,4,1,786,00028cbe3f--65c180c6a9897f5237436893,4711,3702846,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,446,,18-29,1,0,Intervention,Pass,Complete,FL_76,Intervention
2/6/2024 1:52,2/6/2024 2:03,0,100,608,1,2/6/2024 2:03,R_6Uc7ku7LE7vkNcv,anonymous,PT-BR,1,1,25,1,1,1,8,6,1,1|2|3|4|5,37,51,9,3,0,1|2|3|4|5,2,1|2|3|4|5,35,55,10,0,0,1|2|3|4|5,0,0,6.765,0,,,,,88,6,60,1,50,50,1|2,2,38,62,1|2,3,99,2,,5,0,1,778,00028cbe39--65c1828c4e66d562a15c6c91,4711,3665158,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,608,,18-29,0,0,Control,Pass,Complete,FL_88,Control
2/6/2024 2:12,2/6/2024 2:20,0,100,485,1,2/6/2024 2:20,R_1yxIEsvCgzEt0lP,anonymous,PT-BR,1,1,24,1,1,1,10,10,2,1|2|3|4|5,28,22,29,15,6,1|2|3|4|5,2,1|2|3|4|5,41,24,25,0,10,1|2|3|4|5,,,,,13.611,24.483,33.714,2,60,6,56,6,40,60,1|2,3,41,59,1|2,3,6,2,88,3,7,1,781,00028cbe39--65c18762a9897f523743f635,4711,3679291,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,485,,18-29,0,1,Intervention,Pass,Complete,FL_64,Intervention
2/6/2024 3:15,2/6/2024 3:26,0,100,644,1,2/6/2024 3:26,R_5SIYxjwI7SxFn2r,anonymous,PT-BR,1,1,27,1,1,1,9,10,1,1|2|3|4|5,85,15,0,0,0,1|2|3|4|5,1,1|2|3|4|5,70,28,2,0,0,1|2|3|4|5,,,,,7.851,58.167,59.132,5,80,6,88,6,33,67,1|2,4,37,63,1|2,3,6,2,88,5,5,1,788,00028cbe39--65c196484e66d562a15dbf27,4711,3712268,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,644,,18-29,1,1,Intervention,Pass,Complete,FL_63,Intervention
2/6/2024 8:03,2/6/2024 8:09,0,100,381,1,2/6/2024 8:09,R_3d4u81v2MSaxCtb,anonymous,PT-BR,0.800000012,1,28,0,1,1,10,10,1,1|2|3|4|5,71,18,11,0,0,1|2|3|4|5,1,1|2|3|4|5,83,17,0,0,0,1|2|3|4|5,0,0,9.049,0,,,,,96,6,82,6,76,24,1|2,3,40,60,1|2,3,5,2,,5,8,1,782,00028cbe3f--65c1d9a4a9897f5237499934,4711,3684002,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,381,,18-29,0,0,Control,Pass,Complete,FL_88,Control
2/6/2024 8:42,2/6/2024 9:30,0,100,2877,1,2/6/2024 9:30,R_6OiI2aAXFcLifzH,anonymous,PT-BR,1,1,26,0,1,1,10,10,2,4|3|2|1|5,40,20,10,30,0,4|3|2|1|5,1,4|3|2|1|5,40,40,10,10,0,4|3|2|1|5,0,0,16.554,0,,,,,60,6,70,7,90,10,2|1,3,90,10,2|1,3,3,2,,5,7,1,779,00028cbe3f--65c1e2a5a9897f52374a9fb9,4711,3669869,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,2877,,18-29,1,1,Control,Pass,Complete,FL_63,Control
2/6/2024 12:09,2/6/2024 12:16,0,100,418,1,2/6/2024 12:16,R_6QGkzBkic2D5t6T,anonymous,PT-BR,1,1,30,1,1,1,10,10,1,4|3|2|1|5,35,54,5,4,2,4|3|2|1|5,1,4|3|2|1|5,36,23,27,13,1,4|3|2|1|5,,,,,19.891,33.523,34.648,4,26,6,87,6,26,74,2|1,4,19,81,2|1,4,6,2,89,5,9,1,779,00028cbeaa--65c213738b4e4c080e7bb9d2,4711,3669869,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,418,,30-39,1,0,Intervention,Pass,Complete,FL_76,Intervention
2/6/2024 12:08,2/6/2024 12:17,0,100,494,1,2/6/2024 12:17,R_19ttybGRsjyyrjq,anonymous,PT-BR,1,1,28,1,1,1,10,10,2,1|2|3|4|5,56,35,0,0,9,1|2|3|4|5,1,1|2|3|4|5,79,21,0,0,0,1|2|3|4|5,,,,,8.583,17.476,18.649,3,100,6,71,5,71,29,1|2,3,74,26,1|2,2,5,2,88,5,8,2,782,00028cbeaa--65c213275287a57a8f22c831,4711,3684002,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,494,,18-29,0,1,Intervention,Pass,Complete,FL_64,Intervention
2/6/2024 12:12,2/6/2024 12:19,0,100,431,1,2/6/2024 12:19,R_3ipRYjbRclht1yV,anonymous,PT-BR,1,1,31,0,1,1,10,10,1,4|3|2|1|5,14,10,19,45,12,4|3|2|1|5,1,4|3|2|1|5,100,0,0,0,0,4|3|2|1|5,0,0,1.567,0,,,,,100,6,100,7,100,0,2|1,3,100,0,2|1,3,5,2,,7,8,1,777,00028cbeaa--65c213f38b4e4c080e7bc8e7,4711,3660447,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,431,,30-39,1,0,Control,Pass,Complete,FL_76,Control
2/6/2024 12:16,2/6/2024 12:25,0,100,512,1,2/6/2024 12:25,R_1q7gBXIk3OLPG8h,anonymous,PT-BR,1,1,51,0,1,1,10,10,1,4|3|2|1|5,80,20,0,0,0,4|3|2|1|5,1,4|3|2|1|5,75,0,0,0,25,4|3|2|1|5,,,,,11.017,20.567,21.474,4,77,6,65,7,44,56,2|1,4,40,60,2|1,4,7,2,60,5,2,1,781,00028cbeaa--65c215025287a57a8f230a44,4711,3679291,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,512,,50-59,1,1,Intervention,Pass,Complete,FL_63,Intervention
2/6/2024 12:13,2/6/2024 12:26,0,100,756,1,2/6/2024 12:26,R_1MN0GQWR1fqO4Kb,anonymous,PT-BR,0.800000012,1,19,1,1,1,10,7,1,1|2|3|4|5,57,25,18,0,0,1|2|3|4|5,1,1|2|3|4|5,58,42,0,0,0,1|2|3|4|5,0,0,18.143,0,,,,,56,6,70,7,65,35,1|2,3,75,25,1|2,2,5,2,,5,10,1,778,00028cbeaa--65c214594e66d562a16a03b3,4711,3665158,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,756,,18-29,0,1,Control,Pass,Complete,FL_64,Control
2/6/2024 12:14,2/6/2024 12:26,0,100,696,1,2/6/2024 12:26,R_3IWzd6P4kNn6CIW,anonymous,PT-BR,,1,43,1,1,1,10,10,1,4|3|2|1|5,100,0,0,0,0,4|3|2|1|5,1,4|3|2|1|5,30,0,0,0,70,4|3|2|1|5,0,0,5.449,0,,,,,70,6,90,7,30,70,2|1,4,30,70,2|1,4,7,2,,6,5,1,783,00028cbeaa--65c2146d8b4e4c080e7bd671,4711,3688713,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,696,,40-49,0,0,Control,Pass,Complete,FL_88,Control
2/6/2024 12:21,2/6/2024 12:26,0,100,321,1,2/6/2024 12:26,R_3ISks8EoZG03KyG,anonymous,PT-BR,1,1,31,0,1,1,8,6,1,4|3|2|1|5,56,26,4,11,3,4|3|2|1|5,2,4|3|2|1|5,49,25,11,6,9,4|3|2|1|5,,,,,8.721,10.27,10.8,2,37,6,92,7,30,70,2|1,3,33,67,2|1,4,7,2,33,5,5,1,777,00028cbeaa--65c2162179ab863f18edad5a,4711,3660447,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,321,,30-39,1,1,Intervention,Pass,Complete,FL_63,Intervention
2/6/2024 13:04,2/6/2024 13:11,0,100,457,1,2/6/2024 13:11,R_57lfcFsy5HfnXZ2,anonymous,PT-BR,1,1,34,1,1,1,8,8,1,4|3|2|1|5,59,20,12,5,4,4|3|2|1|5,1,4|3|2|1|5,49,31,14,6,0,4|3|2|1|5,0,0,6.969,0,,,,,78,6,70,7,70,30,2|1,3,58,42,2|1,3,5,2,,5,2,1,779,00028cbe47--65c2202679ab863f18ef00eb,4711,3669869,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,457,,30-39,0,0,Control,Pass,Complete,FL_88,Control
2/6/2024 13:15,2/6/2024 13:24,0,100,493,1,2/6/2024 13:24,R_7j3sPuyXxnyjnlj,anonymous,PT-BR,0.800000012,1,23,0,1,1,10,10,1,4|3|2|1|5,43,24,16,0,17,4|3|2|1|5,1,4|3|2|1|5,41,35,16,0,8,4|3|2|1|5,,,,,16.865,28.121,29.905,2,88,6,100,7,56,44,2|1,3,42,58,2|1,4,99,2,88,5,0,1,784,00028cbe3f--65c222eea9897f5237524921,4711,3693424,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,493,,18-29,1,0,Intervention,Pass,Complete,FL_76,Intervention
2/6/2024 13:09,2/6/2024 13:25,0,100,963,1,2/6/2024 13:25,R_5xRUG9YLCEkBwoO,anonymous,PT-BR,0.800000012,1,37,1,1,1,10,0,1,4|3|2|1|5,20,40,30,10,0,4|3|2|1|5,1,4|3|2|1|5,1,20,30,49,0,4|3|2|1|5,,,,,18.631,23.654,24.628,2,100,6,91,1,80,20,2|1,1,33,67,2|1,4,1,2,80,5,3,1,782,00028cbe47--65c221535287a57a8f249c93,4711,3684002,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,963,,30-39,0,1,Intervention,Pass,Complete,FL_64,Intervention
2/6/2024 13:17,2/6/2024 13:26,0,100,532,1,2/6/2024 13:26,R_5rlBIoNlmeROf8R,anonymous,PT-BR,1,1,35,0,1,1,10,10,2,4|3|2|1|5,0,0,41,59,0,4|3|2|1|5,1,4|3|2|1|5,0,16,2,82,0,4|3|2|1|5,77.317,77.319,87.645,2,,,,,73,6,44,7,42,58,2|1,3,56,44,2|1,4,7,2,,3,3,1,777,00028cbe47--65c2235da9897f5237525193,4711,3660447,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,532,,30-39,0,1,Control,Pass,Complete,FL_64,Control
2/6/2024 13:29,2/6/2024 13:35,0,100,343,1,2/6/2024 13:35,R_3RdT6Svz41VvI1E,anonymous,PT-BR,1,1,27,0,1,1,10,10,2,1|2|3|4|5,94,6,0,0,0,1|2|3|4|5,1,1|2|3|4|5,100,0,0,0,0,1|2|3|4|5,0,0,7.669,0,,,,,53,6,100,4,40,60,1|2,4,22,78,1|2,4,6,2,,4,6,1,778,00028cbe3f--65c225e4e6b5772cbf82d76d,4711,3665158,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,343,,18-29,1,1,Control,Pass,Complete,FL_63,Control
2/6/2024 14:02,2/6/2024 14:08,0,100,360,1,2/6/2024 14:08,R_1Vx6N3qOtEOL9RQ,anonymous,PT-BR,1,1,27,0,1,1,10,10,2,4|3|2|1|5,0,56,9,15,20,4|3|2|1|5,1,4|3|2|1|5,8,43,22,8,19,4|3|2|1|5,,,,,11.723,11.723,13.149,1,77,6,78,3,92,8,2|1,2,82,18,2|1,4,99,2,88,5,7,1,785,00028cbe3f--65c22ddb0492796aa5eac922,4711,3698135,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,360,,18-29,1,0,Intervention,Pass,Complete,FL_76,Intervention
2/6/2024 14:13,2/6/2024 14:21,0,100,445,1,2/6/2024 14:21,R_17wh7Lidf5NSSYx,anonymous,PT-BR,0.800000012,1,51,1,1,1,10,10,2,4|3|2|1|5,29,24,22,7,18,4|3|2|1|5,1,4|3|2|1|5,36,25,9,8,22,4|3|2|1|5,0,0,6.914,0,,,,,24,6,60,7,30,70,2|1,4,40,60,2|1,4,6,2,,5,3,1,780,00028cbeaa--65c2306fbf3cdf52f13293a1,4711,3674580,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,445,,50-59,0,0,Control,Pass,Complete,FL_88,Control
2/6/2024 14:50,2/6/2024 14:58,0,100,459,1,2/6/2024 14:58,R_5Magrnpo3iXNmQb,anonymous,PT-BR,1,1,30,1,1,1,10,10,1,1|2|3|4|5,100,0,0,0,0,1|2|3|4|5,1,1|2|3|4|5,100,0,0,0,0,1|2|3|4|5,,,,,0,0,20.575,0,85,6,100,7,60,40,1|2,4,30,70,1|2,4,7,2,80,5,7,2,783,00028cbe47--65c23918132a723dce941ab3,4711,3688713,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,459,,30-39,0,0,Intervention,Pass,Complete,FL_88,Intervention
2/6/2024 15:02,2/6/2024 15:11,0,100,570,1,2/6/2024 15:11,R_1PSOLsVkYwyGAh3,anonymous,PT-BR,0.800000012,1,34,1,1,1,10,10,1,4|3|2|1|5,100,0,0,0,0,4|3|2|1|5,1,4|3|2|1|5,100,0,0,0,0,4|3|2|1|5,0,0,8.982,0,,,,,41,6,52,7,51,49,2|1,4,9,91,2|1,4,7,2,,5,10,1,778,00028cbe47--65c23bc00492796aa5ec88e0,4711,3665158,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,570,,30-39,0,1,Control,Pass,Complete,FL_64,Control
2/6/2024 15:02,2/6/2024 15:13,0,100,640,1,2/6/2024 15:13,R_7sjEeTn0JGdTDXg,anonymous,PT-BR,0.600000024,1,36,1,1,1,10,10,1,1|2|3|4|5,30,70,0,0,0,1|2|3|4|5,1,1|2|3|4|5,100,0,0,0,0,1|2|3|4|5,,,,,50.465,50.465,51.801,1,97,6,92,7,96,4,1|2,3,80,20,1|2,4,7,2,80,5,3,1,780,00028cbe47--65c23be6bf3cdf52f1343ec6,4711,3674580,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,640,,30-39,1,0,Intervention,Pass,Complete,FL_76,Intervention
2/6/2024 15:34,2/6/2024 15:45,0,100,673,1,2/6/2024 15:45,R_63e7rLWTJYKfTnp,anonymous,PT-BR,1,1,34,1,1,1,10,10,1,4|3|2|1|5,60,30,10,0,0,4|3|2|1|5,1,4|3|2|1|5,70,20,10,0,0,4|3|2|1|5,0,0,14.502,0,,,,,30,6,50,7,40,60,2|1,3,70,30,2|1,4,6,2,,5,10,2,778,00028cbe47--65c2435bbf3cdf52f1357094,4711,3665158,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,673,,30-39,1,1,Control,Pass,Complete,FL_63,Control
2/6/2024 15:49,2/6/2024 15:56,0,100,442,1,2/6/2024 15:56,R_7KH1kwqvfMBKt0n,anonymous,PT-BR,0.899999976,1,26,1,1,1,10,7,1,4|3|2|1|5,38,30,10,0,22,4|3|2|1|5,1,4|3|2|1|5,20,50,20,10,0,4|3|2|1|5,,,,,6.387,15.859,17.199,3,100,6,100,5,70,30,2|1,3,0,100,2|1,4,6,2,38,3,5,2,784,00028cbe39--65c246d30492796aa5ee491a,4711,3693424,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,442,,18-29,0,1,Intervention,Pass,Complete,FL_64,Intervention
2/6/2024 15:46,2/6/2024 15:58,0,100,716,1,2/6/2024 15:58,R_3OHzmWmS4B9JidV,anonymous,PT-BR,0.800000012,1,33,1,1,1,10,10,1,4|3|2|1|5,65,10,10,5,10,4|3|2|1|5,1,4|3|2|1|5,55,20,10,5,10,4|3|2|1|5,0,0,19.515,0,,,,,75,6,70,7,70,30,2|1,4,70,30,2|1,4,7,2,,5,1,1,781,00028cbe47--65c24647132a723dce95a806,4711,3679291,Brasileiro/Brasileira,Brasil,Brasileiros/Brasileiras,716,,30-39,1,0,Control,Pass,Complete,FL_76,Control
