"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"171","2022-09-29 13:06:15","2022-09-29 13:10:17",0,100,242,1,"2022-09-29 13:10:18","anonymous","PT-BR",0.800000011920929,1,45,1,1,1,6,4,2,"1|2|3|4|5",7,24,53,16,0,"1|2|3|4|5",2,"1|2|3|4|5",14,33,53,0,0,"1|2|3|4|5",1,95,5,"1|2",2,80,20,"1|2",2,99,2,5,6,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",242,"Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Brazil"
"172","2022-09-29 13:04:57","2022-09-29 13:10:35",0,100,337,1,"2022-09-29 13:10:35","anonymous","PT-BR",1,1,43,1,1,1,10,10,1,"1|2|3|4|5",30,50,20,0,0,"1|2|3|4|5",1,"1|2|3|4|5",30,50,10,5,5,"1|2|3|4|5",7,70,30,"1|2",4,0,100,"1|2",4,7,2,3,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",337,"Complete","40-49",0,1,"Control","Pass","FL_64","Control","Brazil"
"173","2022-09-29 13:07:12","2022-09-29 13:11:33",0,100,261,1,"2022-09-29 13:11:34","anonymous","PT-BR",0.899999976158142,1,40,1,1,1,10,10,1,"1|2|3|4|5",15,20,65,0,0,"1|2|3|4|5",1,"1|2|3|4|5",15,10,75,0,0,"1|2|3|4|5",7,3,97,"1|2",4,15,85,"1|2",4,7,2,5,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",261,"Complete","40-49",1,1,"Intervention","Pass","FL_63","Intervention","Brazil"
"174","2022-09-29 13:06:59","2022-09-29 13:11:56",0,100,297,1,"2022-09-29 13:11:57","anonymous","PT-BR",1,1,46,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,0,100,"1|2",4,0,100,"1|2",4,7,2,5,0,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",297,"Complete","40-49",1,1,"Control","Pass","FL_63","Control","Brazil"
"175","2022-09-29 13:07:12","2022-09-29 13:12:21",0,100,308,1,"2022-09-29 13:12:22","anonymous","PT-BR",0.899999976158142,1,47,1,1,1,10,10,2,"1|2|3|4|5",30,70,0,0,0,"1|2|3|4|5",4,"1|2|3|4|5",0,30,60,10,0,"1|2|3|4|5",3,20,80,"1|2",3,60,40,"1|2",3,5,2,6,8,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",308,"Complete","40-49",0,1,"Intervention","Pass","FL_64","Intervention","Brazil"
"176","2022-09-29 13:10:51","2022-09-29 13:12:32",0,100,101,1,"2022-09-29 13:12:33","anonymous","PT-BR",0.899999976158142,1,45,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",101,"","40-49",NA,NA,"","","","","Brazil"
"177","2022-09-29 13:08:54","2022-09-29 13:12:32",0,100,218,1,"2022-09-29 13:12:33","anonymous","PT-BR",1,1,44,1,1,1,10,9,NA,"",NA,NA,NA,NA,NA,"",1,"1|2|3|4|5",80,20,0,0,0,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",218,"","40-49",NA,NA,"","","FL_88","","Brazil"
"178","2022-09-29 13:10:54","2022-09-29 13:12:32",0,100,98,1,"2022-09-29 13:12:33","anonymous","PT-BR",0.899999976158142,1,45,1,1,1,10,8,2,"1|2|3|4|5",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",98,"","40-49",NA,NA,"","","FL_63","","Brazil"
"179","2022-09-29 13:07:29","2022-09-29 13:12:34",0,100,305,1,"2022-09-29 13:12:35","anonymous","PT-BR",0.899999976158142,1,40,1,1,1,10,8,1,"1|2|3|4|5",60,0,10,30,0,"1|2|3|4|5",1,"1|2|3|4|5",60,20,10,10,0,"1|2|3|4|5",7,30,70,"1|2",4,30,70,"1|2",3,7,2,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",305,"","40-49",0,0,"Control","Pass","FL_88","Control","Brazil"
"180","2022-09-29 13:08:06","2022-09-29 13:12:37",0,100,270,1,"2022-09-29 13:12:37","anonymous","PT-BR",0.899999976158142,1,48,1,1,1,10,10,1,"1|2|3|4|5",50,20,30,0,0,"1|2|3|4|5",1,"1|2|3|4|5",50,20,30,0,0,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",270,"","40-49",1,0,"","","FL_76","Control","Brazil"
"181","2022-09-29 13:11:25","2022-09-29 13:12:37",0,100,71,1,"2022-09-29 13:12:38","anonymous","PT-BR",0.899999976158142,1,41,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",71,"","40-49",NA,NA,"","","","","Brazil"
"182","2022-09-29 13:07:37","2022-09-29 13:12:40",0,100,302,1,"2022-09-29 13:12:41","anonymous","PT-BR",1,1,48,1,1,1,10,10,2,"4|3|2|1|5",0,100,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,10,90,"2|1",4,20,80,"2|1",4,5,2,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",302,"","40-49",0,1,"Intervention","Pass","FL_64","Intervention","Brazil"
"183","2022-09-29 13:11:26","2022-09-29 13:12:50",0,100,84,1,"2022-09-29 13:12:51","anonymous","PT-BR",0.899999976158142,1,49,1,1,1,10,0,NA,"",NA,NA,NA,NA,NA,"",5,"1|2|3|4|5",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",84,"","40-49",NA,NA,"","","FL_64","","Brazil"
"184","2022-09-29 13:10:39","2022-09-29 13:12:52",0,100,132,1,"2022-09-29 13:12:52","anonymous","PT-BR",0.899999976158142,1,47,1,1,1,10,10,1,"4|3|2|1|5",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",132,"","40-49",NA,NA,"","","FL_63","","Brazil"
"185","2022-09-29 13:10:02","2022-09-29 13:12:52",0,100,169,1,"2022-09-29 13:12:53","anonymous","PT-BR",1,1,40,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",1,"4|3|2|1|5",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",169,"","40-49",NA,NA,"","","FL_64","","Brazil"
"186","2022-09-29 13:12:08","2022-09-29 13:12:55",0,100,47,1,"2022-09-29 13:12:56","anonymous","PT-BR",1,1,42,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",47,"","40-49",NA,NA,"","","","","Brazil"
"187","2022-09-29 13:10:34","2022-09-29 13:12:56",0,100,141,1,"2022-09-29 13:12:56","anonymous","PT-BR",1,1,44,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",141,"","40-49",NA,NA,"","","","","Brazil"
"188","2022-09-29 13:05:00","2022-09-29 13:12:56",0,100,475,1,"2022-09-29 13:12:56","anonymous","PT-BR",1,1,43,1,1,1,10,9,1,"1|2|3|4|5",10,20,50,0,20,"1|2|3|4|5",1,"1|2|3|4|5",10,10,40,40,0,"1|2|3|4|5",7,50,50,"1|2",3,40,60,"1|2",3,6,2,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",475,"","40-49",1,0,"Control","Pass","FL_76","Control","Brazil"
"189","2022-09-29 13:11:31","2022-09-29 13:13:05",0,100,93,1,"2022-09-29 13:13:06","anonymous","PT-BR",1,1,49,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",93,"","40-49",NA,NA,"","","FL_76","","Brazil"
"190","2022-09-29 13:07:46","2022-09-29 13:13:11",0,100,325,1,"2022-09-29 13:13:12","anonymous","PT-BR",0.899999976158142,1,62,0,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",64,15,15,6,0,"1|2|3|4|5",7,72,28,"1|2",4,33,67,"1|2",4,7,2,3,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",325,"Complete","60+",1,1,"Control","Pass","FL_63","Control","Brazil"
"191","2022-09-29 13:08:59","2022-09-29 13:13:16",0,100,257,1,"2022-09-29 13:13:16","anonymous","PT-BR",0.899999976158142,1,38,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",7,25,75,"1|2",4,40,60,"1|2",3,5,2,3,3,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",257,"Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Brazil"
"192","2022-09-29 13:07:25","2022-09-29 13:13:16",0,100,351,1,"2022-09-29 13:13:17","anonymous","PT-BR",0.899999976158142,1,43,1,1,1,0,5,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",351,"","40-49",NA,NA,"","","FL_88","","Brazil"
"193","2022-09-29 13:10:40","2022-09-29 13:13:18",0,100,158,1,"2022-09-29 13:13:18","anonymous","PT-BR",1,1,47,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",158,"","40-49",NA,NA,"","","","","Brazil"
"194","2022-09-29 13:08:37","2022-09-29 13:13:32",0,100,294,1,"2022-09-29 13:13:32","anonymous","PT-BR",1,1,32,1,1,1,10,5,2,"1|2|3|4|5",20,4,28,30,18,"1|2|3|4|5",2,"1|2|3|4|5",20,37,28,2,13,"1|2|3|4|5",7,69,31,"1|2",3,69,31,"1|2",2,4,2,3,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",294,"Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Brazil"
"195","2022-09-29 13:07:24","2022-09-29 13:13:39",0,100,375,1,"2022-09-29 13:13:40","anonymous","PT-BR",1,1,71,0,1,1,10,0,1,"1|2|3|4|5",10,34,17,35,4,"1|2|3|4|5",1,"1|2|3|4|5",17,13,26,16,28,"1|2|3|4|5",7,66,34,"1|2",4,66,34,"1|2",4,7,2,5,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",375,"Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Brazil"
"196","2022-09-29 13:12:38","2022-09-29 13:13:40",0,100,62,1,"2022-09-29 13:13:41","anonymous","PT-BR",1,1,46,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",62,"","40-49",NA,NA,"","","","","Brazil"
"197","2022-09-29 13:08:59","2022-09-29 13:13:44",0,100,285,1,"2022-09-29 13:13:45","anonymous","PT-BR",0.899999976158142,1,48,1,1,1,10,10,2,"4|3|2|1|5",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",285,"","40-49",NA,NA,"","","FL_63","","Brazil"
"198","2022-09-29 13:13:20","2022-09-29 13:14:09",0,100,49,1,"2022-09-29 13:14:10","anonymous","PT-BR",0.899999976158142,1,40,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",49,"","40-49",NA,NA,"","","","","Brazil"
"199","2022-09-29 13:07:35","2022-09-29 13:14:20",0,100,405,1,"2022-09-29 13:14:20","anonymous","PT-BR",0.899999976158142,1,30,1,1,1,10,10,1,"1|2|3|4|5",15,30,25,0,30,"1|2|3|4|5",1,"1|2|3|4|5",13,45,35,7,0,"1|2|3|4|5",5,47,53,"1|2",2,67,33,"1|2",2,4,2,6,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",405,"Complete","30-39",1,0,"Control","Pass","FL_76","Control","Brazil"
"200","2022-09-29 13:12:54","2022-09-29 13:14:25",0,100,91,1,"2022-09-29 13:14:25","anonymous","PT-BR",1,1,47,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",91,"","40-49",NA,NA,"","","","","Brazil"
"201","2022-09-29 13:08:29","2022-09-29 13:14:39",0,100,369,1,"2022-09-29 13:14:39","anonymous","PT-BR",1,1,35,1,1,1,10,10,2,"1|2|3|4|5",20,24,19,11,26,"1|2|3|4|5",2,"1|2|3|4|5",18,14,20,23,25,"1|2|3|4|5",7,51,49,"1|2",3,45,55,"1|2",3,7,2,6,5,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",369,"Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Brazil"
"202","2022-09-29 13:07:20","2022-09-29 13:14:47",0,100,446,1,"2022-09-29 13:14:47","anonymous","PT-BR",0.899999976158142,1,39,1,1,1,10,10,1,"1|2|3|4|5",53,23,12,7,5,"1|2|3|4|5",1,"1|2|3|4|5",48,28,13,5,6,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",446,"","30-39",0,1,"Intervention","","FL_64","Intervention","Brazil"
"203","2022-09-29 13:11:44","2022-09-29 13:14:54",0,100,189,1,"2022-09-29 13:14:54","anonymous","PT-BR",1,1,30,1,1,1,10,10,1,"4|3|2|1|5",30,70,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,20,80,"2|1",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",189,"","30-39",1,0,"Control","","FL_76","Control","Brazil"
"204","2022-09-29 13:07:23","2022-09-29 13:14:57",0,100,453,1,"2022-09-29 13:14:57","anonymous","PT-BR",0.899999976158142,1,31,1,1,1,10,5,2,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",97,1,1,1,0,"1|2|3|4|5",6,46,54,"1|2",1,47,53,"1|2",2,4,2,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",453,"","30-39",0,1,"Control","Pass","FL_64","Control","Brazil"
"205","2022-09-29 13:11:37","2022-09-29 13:14:57",0,100,200,1,"2022-09-29 13:14:57","anonymous","PT-BR",1,1,33,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",200,"","30-39",NA,NA,"","","FL_88","","Brazil"
"206","2022-09-29 13:13:05","2022-09-29 13:14:59",0,100,113,1,"2022-09-29 13:14:59","anonymous","PT-BR",1,1,33,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",1,"4|3|2|1|5",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",113,"","30-39",NA,NA,"","","FL_64","","Brazil"
"207","2022-09-29 13:09:01","2022-09-29 13:14:59",0,100,358,1,"2022-09-29 13:14:59","anonymous","PT-BR",0.800000011920929,1,32,1,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,0,100,"2|1",4,0,100,"2|1",3,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",358,"","30-39",0,1,"Control","","FL_64","Control","Brazil"
"208","2022-09-29 13:09:21","2022-09-29 13:15:00",0,100,338,1,"2022-09-29 13:15:00","anonymous","PT-BR",0.899999976158142,1,36,1,1,1,10,10,1,"1|2|3|4|5",53,20,10,11,6,"1|2|3|4|5",1,"1|2|3|4|5",45,25,8,11,11,"1|2|3|4|5",7,59,41,"1|2",3,87,13,"1|2",3,3,2,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",338,"","30-39",1,1,"Control","Pass","FL_63","Control","Brazil"
"209","2022-09-29 13:07:42","2022-09-29 13:15:04",0,100,441,1,"2022-09-29 13:15:05","anonymous","PT-BR",0.899999976158142,1,33,1,1,1,1,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",7,0,100,"1|2",4,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",441,"","30-39",1,1,"Control","","FL_63","Control","Brazil"
"210","2022-09-29 13:11:26","2022-09-29 13:15:05",0,100,219,1,"2022-09-29 13:15:05","anonymous","PT-BR",1,1,30,1,1,1,10,10,1,"1|2|3|4|5",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",219,"","30-39",NA,NA,"","","FL_63","","Brazil"
"211","2022-09-29 13:10:40","2022-09-29 13:15:05",0,100,265,1,"2022-09-29 13:15:06","anonymous","PT-BR",1,1,37,1,1,1,8,9,NA,"",NA,NA,NA,NA,NA,"",NA,"",25,20,5,11,39,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",265,"","30-39",NA,NA,"","","FL_88","","Brazil"
"212","2022-09-29 13:14:19","2022-09-29 13:15:09",0,100,49,1,"2022-09-29 13:15:09","anonymous","PT-BR",0.899999976158142,1,35,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",49,"","30-39",NA,NA,"","","","","Brazil"
"213","2022-09-29 13:14:32","2022-09-29 13:15:14",0,100,42,1,"2022-09-29 13:15:14","anonymous","PT-BR",0.899999976158142,1,30,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",42,"","30-39",NA,NA,"","","","","Brazil"
"214","2022-09-29 13:12:17","2022-09-29 13:15:15",0,100,178,1,"2022-09-29 13:15:15","anonymous","PT-BR",1,1,39,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",1,"1|2|3|4|5",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",178,"","30-39",NA,NA,"","","FL_64","","Brazil"
"215","2022-09-29 13:14:17","2022-09-29 13:15:18",0,100,60,1,"2022-09-29 13:15:18","anonymous","PT-BR",1,1,39,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",60,"","30-39",NA,NA,"","","","","Brazil"
"216","2022-09-29 13:07:14","2022-09-29 13:15:28",0,100,493,1,"2022-09-29 13:15:28","anonymous","PT-BR",1,1,61,0,1,1,10,10,2,"1|2|3|4|5",0,91,0,0,9,"1|2|3|4|5",2,"1|2|3|4|5",16,10,0,0,74,"1|2|3|4|5",6,32,68,"1|2",3,0,100,"1|2",4,7,2,6,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",493,"Complete","60+",0,1,"Control","Pass","FL_64","Control","Brazil"
"217","2022-09-29 13:08:14","2022-09-29 13:15:29",0,100,435,1,"2022-09-29 13:15:29","anonymous","PT-BR",0.899999976158142,1,61,0,1,1,1,10,1,"1|2|3|4|5",0,11,0,0,89,"1|2|3|4|5",1,"1|2|3|4|5",50,15,9,1,25,"1|2|3|4|5",7,50,50,"1|2",4,33,67,"1|2",4,7,2,5,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",435,"Complete","60+",0,0,"Control","Pass","FL_88","Control","Brazil"
"218","2022-09-29 13:13:33","2022-09-29 13:16:03",0,100,149,1,"2022-09-29 13:16:03","anonymous","PT-BR",1,1,34,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",149,"","30-39",NA,NA,"","","","","Brazil"
"219","2022-09-29 13:09:06","2022-09-29 13:16:09",0,100,422,1,"2022-09-29 13:16:09","anonymous","PT-BR",1,1,63,0,1,1,10,10,1,"1|2|3|4|5",60,20,20,0,0,"1|2|3|4|5",1,"1|2|3|4|5",80,10,5,5,0,"1|2|3|4|5",7,50,50,"1|2",3,31,69,"1|2",4,6,2,5,0,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",422,"Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Brazil"
"220","2022-09-29 13:09:53","2022-09-29 13:16:12",0,100,379,1,"2022-09-29 13:16:12","anonymous","PT-BR",0.899999976158142,1,62,0,1,1,10,10,2,"1|2|3|4|5",20,60,0,0,20,"1|2|3|4|5",2,"1|2|3|4|5",0,31,0,0,69,"1|2|3|4|5",7,20,80,"1|2",4,0,100,"1|2",4,7,2,6,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",379,"Complete","60+",0,0,"Control","Pass","FL_88","Control","Brazil"
"221","2022-09-29 13:15:55","2022-09-29 13:16:32",0,100,36,1,"2022-09-29 13:16:32","anonymous","PT-BR",1,1,32,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",36,"","30-39",NA,NA,"","","","","Brazil"
"222","2022-09-29 13:07:33","2022-09-29 13:16:32",0,100,539,1,"2022-09-29 13:16:33","anonymous","PT-BR",1,1,62,0,1,1,10,10,1,"1|2|3|4|5",50,20,10,10,10,"1|2|3|4|5",2,"1|2|3|4|5",50,20,10,10,10,"1|2|3|4|5",7,30,70,"1|2",4,20,80,"1|2",4,7,2,4,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",539,"Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Brazil"
"223","2022-09-29 13:09:49","2022-09-29 13:16:44",0,100,414,1,"2022-09-29 13:16:44","anonymous","PT-BR",1,1,31,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",NA,"",60,10,10,0,20,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",414,"","30-39",NA,NA,"","","FL_88","","Brazil"
"224","2022-09-29 13:07:56","2022-09-29 13:16:57",0,100,541,1,"2022-09-29 13:16:58","anonymous","PT-BR",0.899999976158142,1,64,0,1,1,10,10,2,"4|3|2|1|5",0,100,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",0,60,0,40,0,"4|3|2|1|5",7,0,100,"2|1",4,10,90,"2|1",3,7,2,3,10,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",541,"Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Brazil"
"225","2022-09-29 13:07:55","2022-09-29 13:17:02",0,100,547,1,"2022-09-29 13:17:03","anonymous","PT-BR",1,1,61,0,1,1,10,10,2,"4|3|2|1|5",2,98,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,40,60,"2|1",4,54,46,"2|1",3,6,2,5,1,1,"Brasileiro/Brasileira","Brasil","Brasileiros/Brasileiras",547,"Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Brazil"
